driver_active_count,driver_completed_count,driver_declined_count,driver_failed_count,driver_avg_rating,driver_total_ratings,driver_points,customer_total_orders,customer_points,order_hour,order_day_of_week,order_type,dropoff_city,payment_method,label
1,93,40,6,4.2,18,304,56,541,14,6,package,ramallah,cash,0
1,148,19,18,4.0,33,208,4,341,10,2,food,ramallah,cash,0
3,55,26,2,5.0,4,704,25,245,10,4,food,tel aviv,cash,0
2,129,34,5,5.0,71,491,69,486,23,3,package,jerusalem,cash,1
0,175,4,10,4.9,56,708,39,418,12,2,online,ramallah,cash,1
1,131,3,3,3.7,13,192,37,285,14,3,package,nablus,cash,0
2,96,10,18,5.0,75,66,39,229,22,3,food,nablus,cash,0
4,161,27,8,5.0,43,599,3,37,15,3,food,bethlehem,cash,0
0,59,43,10,4.3,10,553,52,534,7,4,package,tel aviv,cash,0
0,70,32,16,3.4,58,574,47,502,16,3,food,nablus,cash,0
0,28,37,1,3.3,4,451,59,551,23,5,online,tel aviv,cash,0
3,48,40,14,4.5,29,594,67,306,23,4,food,haifa,cash,0
2,52,27,15,4.0,10,535,50,535,15,6,package,jerusalem,cash,0
2,135,32,10,4.6,68,251,62,551,7,1,online,tel aviv,cash,0
1,158,42,18,4.6,21,853,13,455,7,5,online,jerusalem,cash,0
0,108,27,18,5.0,47,320,64,551,11,4,package,haifa,cash,0
0,32,43,12,4.4,7,124,30,598,17,1,online,jerusalem,cash,1
1,34,41,10,3.7,15,60,67,335,22,2,online,tel aviv,cash,0
3,72,20,1,3.9,38,217,59,211,10,0,online,nablus,cash,0
3,97,25,4,4.5,10,737,51,581,22,1,online,bethlehem,cash,0
1,1,40,10,4.0,6,769,55,92,8,5,food,bethlehem,cash,0
2,166,21,12,3.6,30,365,44,118,14,0,package,nablus,cash,0
1,34,32,7,3.3,11,467,3,162,8,5,food,ramallah,cash,0
0,87,15,9,3.9,10,70,52,78,20,0,online,ramallah,cash,1
1,162,13,10,4.8,38,419,33,43,21,2,online,nablus,cash,0
0,125,13,0,3.8,62,877,65,104,7,1,food,tel aviv,cash,1
1,135,37,7,4.8,27,22,52,588,21,0,online,haifa,cash,0
1,168,38,0,3.2,22,284,65,465,15,5,package,ramallah,cash,0
0,84,34,14,4.2,62,126,58,272,14,6,package,jerusalem,cash,0
2,27,24,8,4.2,2,604,64,535,10,6,online,ramallah,cash,0
0,166,22,16,5.0,29,219,51,290,22,3,food,bethlehem,cash,0
1,2,38,0,4.0,1,524,53,23,10,1,food,haifa,cash,0
0,42,2,8,3.6,10,883,29,87,18,2,package,tel aviv,cash,0
0,68,17,2,3.6,63,278,12,578,11,0,package,ramallah,cash,1
0,159,30,9,3.2,18,147,35,557,9,0,package,tel aviv,cash,0
1,99,16,18,4.5,23,507,38,147,22,1,online,nablus,cash,0
1,107,6,3,4.7,79,52,4,197,13,1,package,nablus,cash,1
0,12,30,0,2.6,12,57,19,35,19,1,food,nablus,cash,1
1,34,4,18,4.1,26,556,3,10,20,5,food,ramallah,cash,0
0,24,31,7,3.5,25,817,59,221,7,0,online,haifa,cash,0
0,41,5,3,3.8,24,579,5,521,21,1,food,jerusalem,cash,1
2,47,7,0,3.2,16,792,35,417,22,1,online,ramallah,cash,0
1,17,30,0,5.0,9,250,52,55,12,4,food,bethlehem,cash,0
0,33,11,11,4.4,25,219,34,84,16,6,food,haifa,cash,1
1,114,30,5,4.5,2,213,23,430,16,5,online,haifa,cash,0
2,120,26,2,4.9,77,24,17,276,14,1,package,jerusalem,cash,0
0,97,2,4,3.4,73,683,14,327,18,0,online,bethlehem,cash,0
3,179,18,17,3.7,32,899,65,431,19,6,food,ramallah,cash,0
1,134,17,9,4.5,3,523,29,448,7,4,package,jerusalem,cash,0
0,74,39,18,4.1,55,584,67,206,8,3,online,jerusalem,cash,0
1,138,17,16,4.6,57,40,64,161,14,2,food,haifa,cash,0
0,37,45,0,4.1,10,702,18,14,20,1,package,haifa,cash,1
1,15,1,0,4.6,12,254,37,412,13,0,food,tel aviv,cash,1
4,133,36,18,4.4,15,2,2,593,7,4,online,jerusalem,cash,0
0,60,8,15,4.7,58,759,68,591,11,6,package,bethlehem,cash,0
1,139,5,17,4.2,33,23,65,283,17,2,package,jerusalem,cash,0
3,62,28,2,4.1,66,87,40,94,10,5,package,jerusalem,cash,0
0,36,36,9,4.0,1,868,1,70,17,4,online,haifa,cash,0
1,7,28,10,4.0,9,621,32,290,20,3,food,haifa,cash,0
1,13,6,1,4.4,8,829,17,552,21,1,package,ramallah,cash,0
4,114,38,9,3.6,19,400,18,34,14,4,food,nablus,cash,0
1,119,14,11,4.0,24,227,44,465,17,1,package,haifa,cash,1
2,143,8,17,4.6,13,562,14,428,10,6,food,tel aviv,cash,0
0,4,18,12,0.0,0,62,59,177,18,4,online,haifa,cash,0
0,21,8,17,3.4,4,740,22,205,7,0,package,ramallah,cash,0
0,89,5,4,4.3,33,545,47,11,20,0,online,nablus,cash,1
2,66,19,12,3.2,39,450,53,224,14,6,package,haifa,cash,0
0,22,21,7,2.4,15,736,26,316,10,4,package,jerusalem,cash,0
4,107,5,15,5.0,68,775,12,129,18,4,package,tel aviv,cash,0
3,100,26,12,5.0,51,156,16,282,7,4,package,ramallah,cash,0
1,69,39,9,3.6,10,654,26,370,21,4,package,bethlehem,cash,1
4,144,30,9,3.6,16,240,40,278,16,4,food,bethlehem,cash,0
3,96,35,4,5.0,19,443,32,364,20,5,food,haifa,cash,0
2,168,44,8,5.0,11,784,15,103,7,3,online,tel aviv,cash,0
0,37,29,7,3.2,42,345,36,512,9,4,food,bethlehem,cash,0
1,70,37,13,4.4,51,414,33,18,23,4,online,jerusalem,cash,0
0,41,23,9,4.8,17,253,3,121,12,0,food,jerusalem,cash,0
0,1,15,15,4.0,5,747,64,394,23,3,package,bethlehem,cash,1
1,51,6,14,2.8,37,50,10,91,8,5,food,tel aviv,cash,0
2,29,15,3,2.6,31,765,12,477,16,3,food,tel aviv,cash,0
2,99,9,11,5.0,78,739,64,264,10,5,food,nablus,cash,1
0,93,0,3,4.0,56,348,28,345,23,2,online,ramallah,cash,1
1,135,43,14,0.0,0,482,17,479,12,4,food,ramallah,cash,0
0,106,6,13,5.0,65,854,19,132,21,0,online,tel aviv,cash,0
1,30,34,6,4.3,14,41,57,429,22,6,package,ramallah,cash,0
1,3,43,17,1.6,5,32,1,173,16,4,food,tel aviv,cash,0
1,47,10,3,4.3,2,808,49,391,13,3,food,tel aviv,cash,0
0,99,28,11,4.2,79,870,46,145,22,0,package,ramallah,cash,1
0,37,24,2,0.0,0,222,25,372,20,2,online,jerusalem,cash,0
3,177,7,17,3.9,73,140,36,554,13,5,food,haifa,cash,0
2,27,27,2,3.8,20,103,47,72,7,2,food,jerusalem,cash,0
0,74,25,7,4.0,78,883,42,238,19,5,online,bethlehem,cash,1
1,30,17,15,2.4,9,599,54,125,17,0,food,jerusalem,cash,0
2,28,8,17,3.8,28,504,42,100,17,5,online,haifa,cash,0
0,87,23,8,4.4,5,472,20,232,23,0,online,ramallah,cash,0
2,94,17,13,3.1,59,144,4,366,16,3,food,haifa,cash,0
1,128,29,3,4.4,33,656,29,492,13,0,food,ramallah,cash,0
0,78,14,16,3.4,23,452,37,74,22,2,food,jerusalem,cash,0
0,12,10,18,3.6,8,540,51,151,12,3,online,ramallah,cash,0
0,114,26,13,3.7,1,456,48,211,16,0,online,bethlehem,cash,1
1,140,25,15,4.2,17,541,55,516,17,1,online,tel aviv,cash,0
4,67,33,16,4.4,29,180,7,342,7,6,package,nablus,cash,0
3,6,43,16,3.6,9,591,53,85,18,6,package,jerusalem,cash,0
2,2,20,6,2.6,5,421,57,59,20,2,online,ramallah,cash,0
3,65,10,13,4.1,3,265,18,185,17,2,package,nablus,cash,0
2,52,11,1,5.0,11,658,18,493,21,5,online,tel aviv,cash,1
0,155,7,15,4.9,21,631,69,380,22,3,package,haifa,cash,1
2,95,11,3,4.6,74,8,26,598,14,0,online,ramallah,cash,0
0,105,36,17,4.7,34,507,9,62,12,5,food,jerusalem,cash,0
1,4,13,2,4.1,3,456,5,350,21,6,food,ramallah,cash,0
0,47,26,14,3.5,17,115,56,163,13,1,package,bethlehem,cash,0
2,56,36,1,4.3,48,332,33,62,7,4,package,tel aviv,cash,0
2,178,38,7,5.0,28,776,63,184,17,0,online,nablus,cash,0
2,99,14,11,5.0,38,790,54,60,10,6,food,bethlehem,cash,1
1,165,21,5,3.8,21,210,62,271,21,3,online,ramallah,cash,0
2,139,27,9,4.2,53,766,63,372,7,4,food,ramallah,cash,0
1,26,36,5,3.8,10,380,38,243,7,5,food,jerusalem,cash,0
1,57,11,5,4.2,12,253,26,177,8,4,package,bethlehem,cash,1
1,39,23,10,4.9,3,231,43,290,9,0,food,haifa,cash,0
2,141,35,9,5.0,26,638,24,251,23,6,food,ramallah,cash,0
0,151,27,4,5.0,68,758,68,236,19,1,package,tel aviv,cash,1
2,14,28,10,3.7,12,320,17,57,12,4,package,jerusalem,cash,0
1,123,29,9,5.0,35,393,23,274,13,0,package,ramallah,cash,0
1,33,11,12,5.0,14,102,61,381,10,4,package,haifa,cash,0
1,81,9,16,4.2,51,145,3,435,15,3,food,ramallah,cash,0
3,136,17,10,4.7,34,62,24,170,12,5,food,jerusalem,cash,0
0,84,22,0,4.5,34,102,13,306,14,6,package,nablus,cash,1
0,118,40,4,5.0,77,129,47,257,22,4,online,ramallah,cash,0
2,65,40,10,4.3,69,753,0,309,14,5,food,bethlehem,cash,0
0,162,24,18,3.5,26,240,21,571,20,3,package,jerusalem,cash,0
2,87,29,17,4.0,55,341,64,367,8,1,package,bethlehem,cash,0
2,82,44,13,5.0,61,138,51,176,12,6,online,bethlehem,cash,1
0,149,10,11,5.0,27,326,47,82,11,5,package,ramallah,cash,0
2,46,22,0,3.1,34,187,45,415,12,1,food,bethlehem,cash,0
1,150,16,5,4.7,11,166,31,280,20,1,package,tel aviv,cash,1
1,179,41,13,4.1,56,40,17,419,7,4,online,jerusalem,cash,0
1,49,11,2,3.8,18,237,9,51,18,3,package,jerusalem,cash,0
0,51,34,5,3.8,19,856,59,95,14,2,online,tel aviv,cash,1
1,5,33,4,4.1,10,409,14,428,8,3,package,jerusalem,cash,0
2,72,13,16,4.3,45,10,1,586,11,3,package,ramallah,cash,0
2,23,28,13,3.7,27,888,25,420,15,3,food,tel aviv,cash,0
2,76,8,6,4.5,49,357,35,294,9,3,package,nablus,cash,1
1,168,24,16,5.0,53,432,26,257,21,3,package,tel aviv,cash,0
3,17,30,10,2.8,3,523,70,451,15,3,online,jerusalem,cash,0
0,76,44,5,4.0,21,315,34,273,13,1,package,bethlehem,cash,1
1,109,21,6,4.9,49,586,32,459,15,2,food,tel aviv,cash,0
1,137,23,7,3.6,17,287,59,177,16,6,food,haifa,cash,0
1,167,0,0,4.8,29,512,43,320,15,0,online,nablus,cash,1
2,71,15,10,4.2,2,799,28,488,19,5,food,jerusalem,cash,0
2,125,41,13,4.2,37,227,58,517,8,2,online,ramallah,cash,0
1,101,24,2,5.0,57,359,53,262,21,0,package,tel aviv,cash,0
3,59,25,17,2.5,8,376,38,89,19,6,food,nablus,cash,0
2,178,10,18,4.5,1,41,58,575,21,3,food,tel aviv,cash,0
3,109,2,10,3.8,29,722,31,454,20,6,food,haifa,cash,0
1,6,25,15,3.8,10,482,15,561,14,1,online,bethlehem,cash,0
2,121,36,8,5.0,78,16,65,462,20,3,online,tel aviv,cash,0
1,84,43,1,3.8,26,696,21,527,23,6,package,tel aviv,cash,0
2,163,20,0,4.2,38,584,17,142,17,6,package,jerusalem,cash,0
3,179,4,17,5.0,56,191,7,71,20,6,food,haifa,cash,0
0,49,37,18,4.0,53,521,10,580,7,3,online,nablus,cash,0
2,179,20,6,3.6,29,6,68,433,11,3,package,jerusalem,cash,0
0,150,18,5,4.6,75,548,30,89,12,3,online,haifa,cash,1
1,72,22,18,2.0,53,613,22,65,7,0,package,haifa,cash,0
4,155,33,5,5.0,34,237,65,284,18,2,food,jerusalem,cash,0
1,177,43,2,5.0,68,880,0,395,11,6,food,nablus,cash,0
3,165,33,18,4.9,6,105,48,258,10,2,online,tel aviv,cash,0
2,0,12,14,0.0,0,487,6,159,9,2,online,bethlehem,cash,0
0,7,32,17,4.9,10,67,58,163,8,1,food,ramallah,cash,0
0,75,19,16,3.1,3,676,2,468,12,5,online,ramallah,cash,0
1,70,5,2,0.0,0,433,14,394,21,5,online,tel aviv,cash,0
1,3,35,1,0.0,0,245,15,467,19,1,package,ramallah,cash,0
2,68,13,10,3.8,48,259,42,534,15,2,package,tel aviv,cash,0
0,75,42,4,3.8,47,220,52,19,12,0,food,jerusalem,cash,0
3,2,11,17,2.4,7,721,7,255,18,1,food,ramallah,cash,0
2,96,20,4,5.0,39,43,45,363,16,1,food,tel aviv,cash,1
2,136,28,11,3.6,35,894,51,278,9,5,package,bethlehem,cash,0
0,63,33,11,2.3,51,420,19,202,21,3,food,haifa,cash,0
1,118,38,16,5.0,74,317,62,178,19,3,package,jerusalem,cash,0
1,47,10,13,4.2,8,11,49,426,23,3,package,tel aviv,cash,0
1,48,22,12,5.0,37,673,19,561,20,1,online,bethlehem,cash,0
1,102,35,16,3.5,63,461,23,381,22,6,online,nablus,cash,0
0,65,33,5,5.0,32,97,41,204,10,1,food,haifa,cash,0
0,103,0,0,3.6,8,296,38,50,11,1,online,jerusalem,cash,1
3,78,41,7,4.1,36,222,38,121,9,6,package,tel aviv,cash,1
1,8,37,17,2.6,5,852,49,304,22,1,package,tel aviv,cash,0
1,166,9,1,4.1,29,583,62,436,17,4,package,jerusalem,cash,1
1,145,34,1,4.8,47,411,68,134,19,1,online,haifa,cash,0
1,160,0,14,5.0,52,585,42,491,18,1,package,nablus,cash,1
0,78,31,8,4.7,20,325,28,74,14,6,food,haifa,cash,0
0,103,6,0,3.4,62,75,63,358,17,6,online,bethlehem,cash,1
2,37,44,10,3.8,37,611,9,203,12,0,food,bethlehem,cash,0
3,76,11,9,4.0,39,563,0,277,8,1,food,ramallah,cash,0
4,32,14,10,0.0,0,708,60,423,20,6,package,nablus,cash,0
1,142,22,2,5.0,30,673,21,551,8,5,package,nablus,cash,1
1,65,2,2,3.4,45,557,10,97,19,1,package,haifa,cash,1
3,93,15,3,4.3,6,662,62,484,19,5,package,haifa,cash,1
0,3,45,9,3.8,4,18,31,559,14,6,food,bethlehem,cash,0
2,97,25,5,4.7,5,244,65,380,13,4,online,jerusalem,cash,0
0,113,34,17,4.0,50,346,11,391,7,5,online,haifa,cash,0
2,52,15,10,4.8,8,204,7,194,13,6,online,bethlehem,cash,0
1,129,3,13,4.2,64,494,5,172,7,4,package,haifa,cash,1
3,177,40,9,3.5,10,94,25,148,9,4,online,nablus,cash,0
1,70,35,10,4.5,43,190,15,114,17,4,food,jerusalem,cash,0
0,175,43,5,5.0,40,231,60,7,21,6,food,haifa,cash,1
3,122,44,1,5.0,17,81,56,65,15,2,package,nablus,cash,0
1,62,36,8,3.3,62,823,49,417,17,5,online,bethlehem,cash,0
1,147,24,0,4.8,1,757,68,308,17,5,food,tel aviv,cash,1
1,55,24,16,4.5,21,832,6,402,21,0,package,bethlehem,cash,0
0,2,23,1,3.0,1,857,1,558,20,6,package,tel aviv,cash,0
2,30,10,1,3.1,15,654,3,146,8,4,food,bethlehem,cash,0
2,176,12,14,3.5,72,236,14,588,17,1,online,haifa,cash,0
0,136,27,1,4.6,59,357,63,302,8,4,package,jerusalem,cash,1
4,81,18,17,3.7,36,230,65,92,11,0,package,nablus,cash,0
1,140,38,12,2.9,44,542,27,290,10,5,online,bethlehem,cash,0
0,42,38,11,3.6,31,716,52,389,19,1,package,ramallah,cash,1
1,138,27,0,4.2,37,459,19,431,11,2,food,ramallah,cash,0
1,16,23,16,3.2,2,4,8,451,13,2,food,tel aviv,cash,0
1,108,3,11,4.7,73,63,47,132,10,2,package,ramallah,cash,1
1,83,19,14,3.8,7,749,46,218,14,4,food,tel aviv,cash,0
3,117,7,18,2.6,10,776,67,589,8,2,online,ramallah,cash,0
1,54,27,10,3.5,7,330,63,270,19,4,online,haifa,cash,0
2,175,29,1,4.2,31,763,61,485,7,2,package,bethlehem,cash,0
1,1,41,3,4.1,1,500,30,222,14,6,online,haifa,cash,0
1,174,8,6,4.5,51,296,33,40,22,1,online,nablus,cash,1
1,101,29,12,4.1,75,449,60,242,12,6,package,tel aviv,cash,0
0,36,2,4,3.3,11,22,12,257,17,5,food,nablus,cash,0
0,44,33,8,4.6,13,72,67,152,13,1,food,ramallah,cash,0
2,82,5,10,4.0,43,129,49,58,17,6,online,ramallah,cash,0
0,141,14,3,4.9,50,218,19,188,9,1,package,ramallah,cash,1
1,126,28,14,2.4,26,77,53,518,11,1,online,nablus,cash,0
0,122,1,14,4.1,71,816,4,343,16,5,package,ramallah,cash,0
2,161,18,2,4.8,4,655,60,304,16,1,online,bethlehem,cash,0
2,165,27,15,3.7,46,430,17,380,7,5,package,haifa,cash,0
0,10,15,12,3.5,11,649,51,268,7,6,package,tel aviv,cash,0
1,80,38,15,5.0,26,601,62,588,21,2,package,bethlehem,cash,0
0,180,32,13,5.0,79,322,40,14,15,4,online,jerusalem,cash,0
2,55,8,4,3.9,37,133,12,160,20,2,food,ramallah,cash,0
0,73,35,10,4.8,2,4,9,186,17,4,online,jerusalem,cash,0
2,49,37,16,4.4,19,846,20,349,12,1,online,nablus,cash,0
0,131,32,16,4.2,16,209,57,538,22,0,online,bethlehem,cash,0
1,99,33,1,4.9,9,740,32,589,16,0,food,haifa,cash,0
1,6,43,10,3.4,10,454,34,580,15,3,package,ramallah,cash,0
0,158,28,4,5.0,15,587,18,427,14,0,food,nablus,cash,1
2,82,22,10,4.5,64,416,35,338,10,3,food,jerusalem,cash,0
0,90,6,5,4.3,55,395,67,457,18,3,package,haifa,cash,1
1,14,22,2,3.6,11,261,41,109,16,5,online,tel aviv,cash,1
3,131,37,15,0.0,0,147,25,206,9,6,package,haifa,cash,0
2,81,30,1,4.7,57,198,5,305,14,6,food,bethlehem,cash,0
0,105,3,5,4.5,42,748,6,553,23,5,food,tel aviv,cash,1
2,17,13,8,0.0,0,597,55,67,15,5,food,bethlehem,cash,0
1,69,21,4,4.3,14,276,67,13,22,1,online,ramallah,cash,1
0,96,44,15,5.0,65,14,41,510,18,6,package,tel aviv,cash,0
0,149,40,17,5.0,55,256,34,150,7,2,online,haifa,cash,0
1,153,8,10,4.4,78,861,2,479,18,4,food,jerusalem,cash,1
1,144,28,14,3.8,68,374,14,316,14,0,food,jerusalem,cash,0
1,40,12,0,4.1,8,859,40,532,23,5,online,haifa,cash,0
0,62,41,7,5.0,54,739,70,385,20,1,food,bethlehem,cash,0
0,123,18,16,4.6,56,197,0,393,20,6,food,ramallah,cash,0
1,23,33,2,4.3,16,390,46,348,9,2,online,nablus,cash,0
1,39,15,4,4.8,9,225,60,121,7,3,online,bethlehem,cash,0
0,173,36,1,4.2,54,818,69,458,14,3,food,tel aviv,cash,1
1,66,4,14,4.6,40,321,25,537,17,5,package,ramallah,cash,1
1,131,4,11,4.2,41,594,38,378,13,3,package,nablus,cash,0
1,67,35,16,4.1,26,537,2,159,13,4,food,ramallah,cash,0
0,151,25,3,4.6,80,647,42,90,11,1,package,jerusalem,cash,1
1,99,41,3,3.5,17,835,3,500,23,5,food,bethlehem,cash,1
1,30,3,14,3.3,14,568,18,396,8,6,package,nablus,cash,0
1,111,42,9,4.4,58,47,31,323,23,5,food,haifa,cash,1
4,105,33,7,3.8,24,13,62,452,23,4,package,ramallah,cash,0
1,82,21,10,5.0,40,450,4,366,13,0,food,nablus,cash,1
0,70,45,8,3.5,39,214,13,78,14,4,online,ramallah,cash,0
3,39,14,10,4.4,12,410,68,454,10,6,package,jerusalem,cash,0
3,9,37,14,2.8,7,894,18,237,9,5,online,bethlehem,cash,0
1,131,18,8,3.8,60,588,37,25,18,3,online,haifa,cash,0
0,5,4,13,2.8,2,776,63,518,20,2,package,nablus,cash,0
1,115,45,5,3.9,18,678,56,239,22,2,package,bethlehem,cash,1
2,9,8,18,2.0,5,677,38,167,13,5,online,nablus,cash,0
1,96,23,2,3.8,80,756,32,550,16,0,food,tel aviv,cash,1
2,76,18,12,3.3,32,353,45,557,21,1,package,jerusalem,cash,0
0,156,7,13,0.0,0,344,1,165,15,5,online,ramallah,cash,0
1,144,35,2,5.0,36,101,29,307,10,3,online,nablus,cash,0
0,151,16,17,4.6,62,753,16,128,8,5,package,nablus,cash,0
4,7,9,13,2.9,10,356,3,588,14,1,online,nablus,cash,0
1,48,26,12,3.3,7,425,52,445,10,4,online,tel aviv,cash,0
0,71,11,1,3.7,16,136,28,275,19,1,food,haifa,cash,0
1,141,14,13,4.4,79,884,57,73,21,3,food,tel aviv,cash,0
0,75,1,5,3.8,44,64,58,311,10,2,package,ramallah,cash,0
1,96,3,3,4.0,31,223,8,581,11,6,package,haifa,cash,0
1,162,21,11,4.4,20,654,23,497,19,4,online,nablus,cash,0
3,11,1,6,3.9,10,820,42,351,16,4,package,jerusalem,cash,1
0,102,30,4,4.4,68,234,0,307,15,4,package,haifa,cash,1
1,70,24,2,3.8,61,152,45,95,15,2,food,jerusalem,cash,1
0,81,13,2,5.0,1,296,1,597,21,4,online,bethlehem,cash,1
0,24,32,6,3.9,16,61,12,548,20,3,package,ramallah,cash,0
3,21,20,2,2.8,8,234,55,492,13,4,food,haifa,cash,0
1,140,4,17,3.9,5,537,40,433,7,3,online,jerusalem,cash,0
0,140,41,0,3.9,54,841,25,250,20,5,package,jerusalem,cash,0
0,50,0,12,4.1,11,514,55,343,12,5,package,haifa,cash,0
2,35,10,9,4.2,6,296,19,27,17,6,online,jerusalem,cash,0
1,65,20,18,5.0,2,434,31,210,17,0,food,jerusalem,cash,0
0,9,2,10,4.3,9,133,23,180,11,2,food,tel aviv,cash,1
3,169,39,1,4.4,14,314,26,228,7,0,food,nablus,cash,0
4,46,33,12,3.3,7,815,27,162,12,2,food,nablus,cash,0
0,32,13,9,3.3,25,624,56,438,16,2,package,ramallah,cash,0
0,109,12,8,5.0,6,747,45,253,23,3,package,bethlehem,cash,1
1,62,17,18,4.4,46,237,45,414,22,5,online,nablus,cash,0
1,103,23,10,5.0,8,273,62,399,12,3,package,nablus,cash,0
0,158,26,13,2.2,34,224,31,414,23,0,food,nablus,cash,0
2,69,25,13,4.5,29,346,26,574,21,6,food,haifa,cash,0
0,63,9,9,3.1,49,304,13,346,17,5,food,nablus,cash,0
0,160,35,7,4.4,27,675,36,420,20,1,online,ramallah,cash,0
0,25,25,17,2.7,18,630,69,79,7,3,food,nablus,cash,0
2,25,25,16,3.8,22,472,11,29,23,0,food,nablus,cash,0
2,15,30,5,0.0,0,97,35,549,11,3,food,ramallah,cash,0
1,35,24,8,4.0,7,292,50,201,7,4,online,nablus,cash,0
2,164,17,4,4.7,21,397,37,352,12,2,package,ramallah,cash,0
1,35,37,18,4.5,19,586,33,517,10,3,food,bethlehem,cash,0
2,105,44,12,4.5,72,471,11,419,12,5,online,jerusalem,cash,0
0,84,14,3,4.7,49,791,3,116,14,1,package,nablus,cash,1
0,149,2,2,4.8,29,278,34,220,15,5,online,bethlehem,cash,1
0,70,34,3,3.1,72,90,7,72,13,5,package,nablus,cash,0
0,64,34,2,3.7,1,289,10,25,8,0,online,tel aviv,cash,1
3,135,35,13,3.7,15,33,9,40,8,1,online,tel aviv,cash,0
0,84,19,17,4.7,19,61,26,326,15,4,food,tel aviv,cash,0
2,171,6,15,5.0,75,391,7,81,22,4,food,nablus,cash,0
3,126,7,6,5.0,12,596,39,16,9,6,food,nablus,cash,0
0,133,35,2,5.0,15,871,38,324,7,1,package,nablus,cash,1
1,121,32,11,5.0,37,880,54,192,13,3,online,jerusalem,cash,0
2,127,19,3,5.0,48,293,21,255,8,5,online,jerusalem,cash,0
0,60,5,10,4.6,6,420,55,189,8,0,package,haifa,cash,1
2,42,20,5,3.7,31,2,17,372,18,2,online,haifa,cash,0
1,134,22,13,2.9,36,518,28,59,15,4,online,ramallah,cash,1
0,115,22,12,4.5,46,149,23,459,17,3,online,nablus,cash,0
1,34,41,11,3.2,1,265,48,8,19,3,package,tel aviv,cash,0
1,56,0,12,5.0,61,266,5,524,15,0,food,haifa,cash,0
2,138,38,1,4.1,12,497,17,549,20,3,food,jerusalem,cash,1
3,28,7,11,3.9,10,151,23,179,13,4,package,tel aviv,cash,0
0,83,9,16,4.5,77,605,38,32,15,3,food,bethlehem,cash,1
1,154,7,7,3.9,13,355,3,321,15,3,food,nablus,cash,1
0,33,0,13,2.2,23,501,5,475,23,4,food,tel aviv,cash,0
0,18,1,9,4.5,9,337,31,308,7,6,food,bethlehem,cash,1
1,67,18,15,3.5,58,294,16,563,10,5,food,bethlehem,cash,1
1,98,14,11,3.2,71,689,29,475,14,0,online,bethlehem,cash,0
0,169,39,14,3.0,30,841,51,589,10,1,online,tel aviv,cash,1
0,95,37,18,3.8,2,589,0,429,18,3,online,haifa,cash,0
1,76,22,4,4.0,69,439,1,386,8,5,online,nablus,cash,1
2,61,14,14,3.8,47,408,40,147,20,3,package,haifa,cash,0
0,150,35,1,4.5,28,650,2,524,9,2,food,ramallah,cash,1
0,156,25,9,4.5,58,184,41,9,12,5,online,ramallah,cash,0
1,44,13,9,3.0,49,32,35,81,11,2,food,nablus,cash,0
0,63,25,3,3.8,43,598,3,393,17,2,package,jerusalem,cash,1
1,71,10,11,4.6,30,781,27,226,7,1,online,ramallah,cash,0
0,46,14,2,4.2,34,396,28,47,16,2,online,bethlehem,cash,1
1,176,39,2,4.2,12,497,37,160,19,1,online,ramallah,cash,0
3,118,34,5,4.0,45,415,48,214,9,3,food,haifa,cash,0
0,90,2,6,3.4,29,600,20,512,11,6,package,tel aviv,cash,1
0,107,6,18,4.4,73,382,28,501,11,0,food,tel aviv,cash,0
2,165,1,5,4.9,43,440,12,385,7,0,online,jerusalem,cash,1
2,126,4,16,5.0,45,744,57,593,15,5,package,nablus,cash,0
2,88,13,4,4.2,10,394,59,476,16,6,food,jerusalem,cash,0
1,112,18,7,3.1,15,361,25,106,19,2,package,haifa,cash,0
1,109,21,1,3.3,60,663,53,68,20,5,package,ramallah,cash,1
2,140,3,13,4.7,79,70,14,400,17,3,online,jerusalem,cash,0
0,109,13,10,4.5,19,203,62,126,22,5,food,ramallah,cash,0
1,162,33,9,3.1,47,85,10,292,19,6,food,tel aviv,cash,0
2,62,29,10,4.8,31,583,68,578,8,0,food,jerusalem,cash,0
1,36,16,13,3.1,40,627,26,129,9,1,food,nablus,cash,0
1,174,31,13,4.4,9,349,26,536,13,6,food,ramallah,cash,0
2,99,22,5,4.2,50,886,28,377,7,6,food,haifa,cash,1
1,88,14,7,5.0,46,688,50,321,15,2,package,tel aviv,cash,0
0,135,28,16,4.7,54,821,36,376,20,2,online,ramallah,cash,0
0,1,26,18,3.9,4,428,41,392,11,2,package,ramallah,cash,0
3,107,8,14,5.0,63,757,40,22,8,6,food,tel aviv,cash,0
1,35,4,4,5.0,19,447,47,4,15,6,package,nablus,cash,1
0,176,44,0,5.0,44,474,17,382,21,4,package,ramallah,cash,1
1,6,13,7,3.3,8,137,11,299,8,3,online,nablus,cash,0
3,39,44,1,3.6,44,734,50,499,21,5,food,tel aviv,cash,0
2,161,14,4,3.8,66,436,25,4,13,3,food,ramallah,cash,1
1,173,33,9,5.0,34,791,69,208,8,5,food,jerusalem,cash,1
1,130,10,17,5.0,63,741,10,211,19,0,package,ramallah,cash,0
0,73,27,4,4.6,47,732,6,116,15,4,online,nablus,cash,0
1,23,36,6,3.3,26,668,0,79,18,6,package,bethlehem,cash,0
1,88,33,1,4.5,6,521,4,292,10,3,package,ramallah,cash,1
1,61,4,11,4.8,65,348,9,218,8,2,food,haifa,cash,0
